Source, Target,Type,Weight
vizita, ne’e,Directed,1
ne’e, vise,Directed,1
vise, mejd,Directed,1
mejd, hato’o,Directed,1
hato’o, ninia,Directed,1
ninia, apresiasaun,Directed,1
apresiasaun, katak,Directed,1
katak, estv,Directed,1
estv, mahunu,Directed,1
mahunu, bukar,Directed,1
bukar, ninia,Directed,1
ninia, kualidade,Directed,1
kualidade, di’ak,Directed,1
di’ak, no,Directed,1
no, kondisaun,Directed,1
kondisaun, favorável,Directed,1
favorável, tebes,Directed,1
tebes, atu,Directed,1
atu, realiza,Directed,1
realiza, prosesu,Directed,1
prosesu, aprendizajen,Directed,1
aprendizajen, hafoin,Directed,1
hafoin, remata,Directed,1
remata, abertura,Directed,1
abertura, no,Directed,1
no, observasaun,Directed,1
observasaun, iha,Directed,1
iha, eskola,Directed,1
eskola, rua,Directed,1
rua, ne’e,Directed,1
ne’e, vise,Directed,1
vise, mejd,Directed,1
mejd, mós,Directed,1
mós, kontinua,Directed,1
kontinua, observa,Directed,1
observa, tán,Directed,1
tán, prosesu,Directed,1
prosesu, ezame,Directed,1
ezame, nasionál,Directed,1
nasionál, iha,Directed,1
iha, esj,Directed,1
esj, katólika,Directed,1
katólika, santo,Directed,1
santo, antónio,Directed,1
antónio, manatutu,Directed,1
manatutu, tuir,Directed,1
tuir, dadus,Directed,1
dadus, ne’ebé,Directed,1
ne’ebé, parte,Directed,1
parte, edukasaun,Directed,1
edukasaun, manatutu,Directed,1
manatutu, fó,Directed,1
fó, katak,Directed,1
katak, eziste,Directed,1
eziste, esj,Directed,1
esj, hamutuk,Directed,1
hamutuk, no,Directed,1
no, estv,Directed,1
estv, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, refere,Directed,1
refere, dili,Directed,1
dili, dezembru,Directed,1
dezembru, xefe,Directed,1
xefe, departamentu,Directed,1
departamentu, asuntu,Directed,1
asuntu, graduasaun,Directed,1
graduasaun, universidade,Directed,1
universidade, nasionál,Directed,1
nasionál, timor,Directed,1
timor, lorosa’e,Directed,1
lorosa’e, untl,Directed,1
untl, lino,Directed,1
lino, da,Directed,1
da, costa,Directed,1
costa, informa,Directed,1
informa, katak,Directed,1
katak, untl,Directed,1
untl, sei,Directed,1
sei, realiza,Directed,1
realiza, serimónia,Directed,1
serimónia, graduasaun,Directed,1
graduasaun, ba,Directed,1
ba, dala-xxv,Directed,1
dala-xxv, ba,Directed,1
ba, kandidatu,Directed,1
kandidatu, graduadu,Directed,1
graduadu, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, iha,Directed,1
iha, dezembru,Directed,1
dezembru, tuir,Directed,1
tuir, kalendáriu,Directed,1
kalendáriu, akadémiku,Directed,1
akadémiku, ne’ebé,Directed,1
ne’ebé, determina,Directed,1
determina, ona,Directed,1
ona, enkuantu,Directed,1
enkuantu, misa,Directed,1
misa, agradesimentu,Directed,1
agradesimentu, sei,Directed,1
sei, realiza,Directed,1
realiza, iha,Directed,1
iha, dezembru,Directed,1
dezembru, misa,Directed,1
misa, agradesimentu,Directed,1
agradesimentu, ba,Directed,1
ba, graduadu,Directed,1
graduadu, graduasaun,Directed,1
graduasaun, ba,Directed,1
ba, dala-xxv,Directed,1
dala-xxv, ninian,Directed,1
ninian, sei,Directed,1
sei, hala’o,Directed,1
hala’o, iha,Directed,1
iha, dezembru,Directed,1
dezembru, iha,Directed,1
iha, igreja,Directed,1
igreja, sagrado,Directed,1
sagrado, cora,Directed,1
cora, o,Directed,1
o, de,Directed,1
de, jesus,Directed,1
jesus, bekora,Directed,1
bekora, dili,Directed,1
dili, ami,Directed,1
ami, husu,Directed,1
husu, ba,Directed,1
ba, família,Directed,1
família, ka,Directed,1
ka, inan-aman,Directed,1
inan-aman, graduadu,Directed,1
graduadu, sira,Directed,1
sira, atu,Directed,1
atu, bele,Directed,1
bele, partisipa,Directed,1
partisipa, iha,Directed,1
iha, misa,Directed,1
misa, agradesimentu,Directed,1
agradesimentu, ne’e,Directed,1
ne’e, graduasaun,Directed,1
graduasaun, tuir,Directed,1
tuir, ami-nia,Directed,1
ami-nia, kalendáriu,Directed,1
kalendáriu, akadémiku,Directed,1
akadémiku, ne’ebé,Directed,1
ne’ebé, mak,Directed,1
mak, determina,Directed,1
determina, ona,Directed,1
ona, katak,Directed,1
katak, serimónia,Directed,1
serimónia, graduasaun,Directed,1
graduasaun, ne’e,Directed,1
ne’e, sei,Directed,1
sei, realiza,Directed,1
realiza, iha,Directed,1
iha, dezembru,Directed,1
dezembru, ne’e,Directed,1
ne’e, data,Directed,1
data, fixu,Directed,1
fixu, karik,Directed,1
karik, iha,Directed,1
iha, mudansa,Directed,1
mudansa, ruma,Directed,1
ruma, ba,Directed,1
ba, nia,Directed,1
nia, oráriu,Directed,1
oráriu, ne’e,Directed,1
ne’e, reitór,Directed,1
reitór, mak,Directed,1
mak, sei,Directed,1
sei, determina,Directed,1
determina, karik,Directed,1
karik, iha,Directed,1
iha, mudansa,Directed,1
mudansa, ba,Directed,1
ba, data,Directed,1
data, graduasaun,Directed,1
graduasaun, ninian,Directed,1
ninian, lino,Directed,1
lino, da,Directed,1
da, costa,Directed,1
costa, informa,Directed,1
informa, ba,Directed,1
ba, jornalista,Directed,1
jornalista, timor,Directed,1
timor, news,Directed,1
news, ohin,Directed,1
ohin, iha,Directed,1
iha, nia,Directed,1
nia, knaar-fatin,Directed,1
knaar-fatin, untl,Directed,1
untl, sentrál,Directed,1
sentrál, dili,Directed,1
dili, kona-ba,Directed,1
kona-ba, fatin,Directed,1
fatin, ba,Directed,1
ba, serimónia,Directed,1
serimónia, graduasaun,Directed,1
graduasaun, nia,Directed,1
nia, hateten,Directed,1
hateten, katak,Directed,1
katak, iha,Directed,1
iha, posibilidade,Directed,1
posibilidade, atu,Directed,1
atu, realiza,Directed,1
realiza, iha,Directed,1
iha, centro,Directed,1
centro, conven,Directed,1
conven, es,Directed,1
es, de,Directed,1
de, dili,Directed,1
dili, ccd,Directed,1
ccd, merkadu-lama,Directed,1
merkadu-lama, dili,Directed,1
dili, no,Directed,1
no, la’os,Directed,1
la’os, iha,Directed,1
iha, kampus,Directed,1
kampus, untl,Directed,1
untl, hera,Directed,1
hera, enkuantu,Directed,1
enkuantu, kandidatu,Directed,1
kandidatu, graduadu,Directed,1
graduadu, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, ne’e,Directed,1
ne’e, kompostu,Directed,1
kompostu, hosi,Directed,1
hosi, nível,Directed,1
nível, baxarelatu,Directed,1
baxarelatu, no,Directed,1
no, lisensiatura,Directed,1
lisensiatura, dili,Directed,1
dili, dezembru,Directed,1
dezembru, sentru,Directed,1
sentru, formasaun,Directed,1
formasaun, téknika,Directed,1
téknika, iha,Directed,1
iha, komunikasaun,Directed,1
komunikasaun, sigla,Directed,1
sigla, portugés,Directed,1
portugés, ceftec,Directed,1
ceftec, ohin,Directed,1
ohin, iha,Directed,1
iha, salaun,Directed,1
salaun, delta,Directed,1
delta, nova,Directed,1
nova, dili,Directed,1
dili, atribui,Directed,1
atribui, sertifikadu,Directed,1
sertifikadu, ba,Directed,1
ba, formandu,Directed,1
formandu, hosi,Directed,1
hosi, nivel,Directed,1
nivel, nasionál,Directed,1
nasionál, no,Directed,1
no, munisipál,Directed,1
munisipál, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, ne’ebé,Directed,1
ne’ebé, finaliza,Directed,1
finaliza, ona,Directed,1
ona, kursu,Directed,1
kursu, iha,Directed,1
iha, ceftec,Directed,1
ceftec, ministru,Directed,1
ministru, ba,Directed,1
ba, asuntu,Directed,1
asuntu, parlamentár,Directed,1
parlamentár, no,Directed,1
no, komunikasaun,Directed,1
komunikasaun, sosiál,Directed,1
sosiál, mapkoms,Directed,1
mapkoms, fransisco,Directed,1
fransisco, martins,Directed,1
martins, pereira,Directed,1
pereira, jerónimo,Directed,1
jerónimo, ne’ebé,Directed,1
ne’ebé, marka,Directed,1
marka, mós,Directed,1
mós, prezensa,Directed,1
prezensa, iha,Directed,1
iha, serimónia,Directed,1
serimónia, ne’e,Directed,1
ne’e, liuhosi,Directed,1
liuhosi, diskursu,Directed,1
diskursu, nia,Directed,1
nia, felisita,Directed,1
felisita, formandu,Directed,1
formandu, sira,Directed,1
sira, tanba,Directed,1
tanba, maske,Directed,1
maske, iha,Directed,1
iha, fulan,Directed,1
fulan, sira,Directed,1
sira, liu,Directed,1
liu, ba,Directed,1
ba, situasaun,Directed,1
situasaun, serka,Directed,1
serka, sanitária,Directed,1
sanitária, maibé,Directed,1
maibé, la,Directed,1
la, halakon,Directed,1
halakon, formandu,Directed,1
formandu, sira-nia,Directed,1
sira-nia, vontade,Directed,1
vontade, hodi,Directed,1
hodi, partisipa,Directed,1
partisipa, iha,Directed,1
iha, formasaun,Directed,1
formasaun, ne’e,Directed,1
ne’e, to’o,Directed,1
to’o, nia,Directed,1
nia, rohan,Directed,1
rohan, ita-boot,Directed,1
ita-boot, sira,Directed,1
sira, halo,Directed,1
halo, esforsu,Directed,1
esforsu, barak,Directed,1
barak, liuliu,Directed,1
liuliu, iha,Directed,1
iha, situasaun,Directed,1
situasaun, difisil,Directed,1
difisil, tebe-tebes,Directed,1
tebe-tebes, iha,Directed,1
iha, dili,Directed,1
dili, ita,Directed,1
ita, impoin,Directed,1
impoin, serka,Directed,1
serka, sanitária,Directed,1
sanitária, konfinamentu,Directed,1
konfinamentu, obrigatóriu,Directed,1
obrigatóriu, no,Directed,1
no, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, sira,Directed,1
sira, mós,Directed,1
mós, hanesan,Directed,1
hanesan, maibé,Directed,1
maibé, ita-boot,Directed,1
ita-boot, sira,Directed,1
sira, la,Directed,1
la, lakon,Directed,1
lakon, esperansa,Directed,1
esperansa, la,Directed,1
la, lakon,Directed,1
lakon, vontade,Directed,1
vontade, no,Directed,1
no, partisipa,Directed,1
partisipa, nafatin,Directed,1
nafatin, hodi,Directed,1
hodi, konklui,Directed,1
konklui, ita-boot,Directed,1
ita-boot, sira-nia,Directed,1
sira-nia, kursu,Directed,1
kursu, tuir,Directed,1
tuir, tempu,Directed,1
tempu, ne’ebé,Directed,1
ne’ebé, determinadu,Directed,1
determinadu, mapkoms,Directed,1
mapkoms, hateten,Directed,1
hateten, reprezentante,Directed,1
reprezentante, formandu,Directed,1
formandu, romaldo,Directed,1
romaldo, antónio,Directed,1
antónio, soares,Directed,1
soares, da,Directed,1
da, silva,Directed,1
silva, hato’o,Directed,1
hato’o, agradesimentu,Directed,1
agradesimentu, ba,Directed,1
ba, mapkoms,Directed,1
mapkoms, no,Directed,1
no, sekretáriu,Directed,1
sekretáriu, estadu,Directed,1
estadu, ba,Directed,1
ba, komunikasaun,Directed,1
komunikasaun, sosiál,Directed,1
sosiál, sekoms,Directed,1
sekoms, merício,Directed,1
merício, dos,Directed,1
dos, reis,Directed,1
reis, akara,Directed,1
akara, ne’ebé,Directed,1
ne’ebé, marka,Directed,1
marka, mós,Directed,1
mós, prezensa,Directed,1
prezensa, no,Directed,1
no, estrutura,Directed,1
estrutura, hotu,Directed,1
hotu, tanba,Directed,1
tanba, liuhosi,Directed,1
liuhosi, sira-nia,Directed,1
sira-nia, servisu,Directed,1
servisu, bele,Directed,1
bele, prepara,Directed,1
prepara, formasaun,Directed,1
formasaun, ida,Directed,1
ida, ne’e,Directed,1
ne’e, hosi,Directed,1
hosi, inísiu,Directed,1
inísiu, to’o,Directed,1
to’o, entrega,Directed,1
entrega, sertifikadu,Directed,1
sertifikadu, ho,Directed,1
ho, susesu,Directed,1
susesu, ami-nia,Directed,1
ami-nia, agradese,Directed,1
agradese, ba,Directed,1
ba, servisu,Directed,1
servisu, maka’as,Directed,1
maka’as, hodi,Directed,1
hodi, prepara,Directed,1
prepara, hala'o,Directed,1
hala'o, kursu,Directed,1
kursu, ida,Directed,1
ida, ne’e,Directed,1
ne’e, no,Directed,1
no, to’o,Directed,1
to’o, ohin,Directed,1
ohin, loron,Directed,1
loron, fahe,Directed,1
fahe, sertifikadu,Directed,1
sertifikadu, ida,Directed,1
ida, ne’e,Directed,1
ne’e, romaldo,Directed,1
romaldo, agradese,Directed,1
agradese, iha,Directed,1
iha, fatin,Directed,1
fatin, hanesan,Directed,1
hanesan, tuir,Directed,1
tuir, reprezentante,Directed,1
reprezentante, formandu,Directed,1
formandu, nível,Directed,1
nível, munisípiu,Directed,1
munisípiu, martinho,Directed,1
martinho, amaral,Directed,1
amaral, esklarese,Directed,1
esklarese, matéria,Directed,1
matéria, ne’ebé,Directed,1
ne’ebé, sira,Directed,1
sira, aprende,Directed,1
aprende, hosi,Directed,1
hosi, formasaun,Directed,1
formasaun, ne’e,Directed,1
ne’e, sufisiente,Directed,1
sufisiente, ona,Directed,1
ona, ba,Directed,1
ba, sira,Directed,1
sira, no,Directed,1
no, nia,Directed,1
nia, hateten,Directed,1
hateten, katak,Directed,1
katak, prontu,Directed,1
prontu, atu,Directed,1
atu, aplika,Directed,1
aplika, iha,Directed,1
iha, terenu,Directed,1
terenu, tuir,Directed,1
tuir, saida,Directed,1
saida, mak,Directed,1
mak, sira,Directed,1
sira, aprende,Directed,1
aprende, ona,Directed,1
ona, durante,Directed,1
durante, iha,Directed,1
iha, formasaun,Directed,1
formasaun, formasaun,Directed,1
formasaun, refere,Directed,1
refere, iha,Directed,1
iha, unidade,Directed,1
unidade, mak,Directed,1
mak, hanesan,Directed,1
hanesan, unidade,Directed,1
unidade, komunikasaun,Directed,1
komunikasaun, relasaun,Directed,1
relasaun, públika,Directed,1
públika, no,Directed,1
no, protokolu,Directed,1
protokolu, unidade,Directed,1
unidade, formasaun,Directed,1
formasaun, lian,Directed,1
lian, tétun,Directed,1
tétun, komunikasaun,Directed,1
komunikasaun, jornalizmu,Directed,1
jornalizmu, unidade,Directed,1
unidade, formasaun,Directed,1
formasaun, lian,Directed,1
lian, portugés,Directed,1
portugés, komunikasaun,Directed,1
komunikasaun, jornalizmu,Directed,1
jornalizmu, unidade,Directed,1
unidade, formasaun,Directed,1
formasaun, multimedia,Directed,1
multimedia, unidade,Directed,1
unidade, formasaun,Directed,1
formasaun, rádiu,Directed,1
rádiu, unidade,Directed,1
unidade, formasaun,Directed,1
formasaun, televizaun,Directed,1
televizaun, unidade,Directed,1
unidade, formasaun,Directed,1
formasaun, hakerek,Directed,1
hakerek, imprensa,Directed,1
imprensa, no,Directed,1
no, unidade,Directed,1
unidade, formasaun,Directed,1
formasaun, jestaun,Directed,1
jestaun, komunikasaun,Directed,1
komunikasaun, iha,Directed,1
iha, situasaun,Directed,1
situasaun, krize,Directed,1
krize, manufahi,Directed,1
manufahi, dezembru,Directed,1
dezembru, eis,Directed,1
eis, jornalista,Directed,1
jornalista, rádiu,Directed,1
rádiu, komunidade,Directed,1
komunidade, manufahi,Directed,1
manufahi, domingos,Directed,1
domingos, rodrigues,Directed,1
rodrigues, iha,Directed,1
iha, sesta-feira,Directed,1
sesta-feira, ne’e,Directed,1
ne’e, ezije,Directed,1
ezije, ba,Directed,1
ba, sekretária,Directed,1
sekretária, estadu,Directed,1
estadu, komunikasaun,Directed,1
komunikasaun, sosiál,Directed,1
sosiál, sekoms,Directed,1
sekoms, atu,Directed,1
atu, halo,Directed,1
halo, reestruturasaun,Directed,1
reestruturasaun, ba,Directed,1
ba, estrutura,Directed,1
estrutura, no,Directed,1
no, hadi'a,Directed,1
hadi'a, jestaun,Directed,1
jestaun, rádiu,Directed,1
rádiu, komunidade,Directed,1
komunidade, manufahi,Directed,1
manufahi, hafoin,Directed,1
hafoin, sosializasaun,Directed,1
sosializasaun, média,Directed,1
média, munisípiu,Directed,1
munisípiu, iha,Directed,1
iha, salaun,Directed,1
salaun, administrasaun,Directed,1
administrasaun, munisípiu,Directed,1
munisípiu, manufahi,Directed,1
manufahi, eis,Directed,1
eis, jornalista,Directed,1
jornalista, ne’e,Directed,1
ne’e, hatete,Directed,1
hatete, katak,Directed,1
katak, ezisténsia,Directed,1
ezisténsia, rádiu,Directed,1
rádiu, komunidade,Directed,1
komunidade, manufahi,Directed,1
manufahi, hahú,Directed,1
hahú, eziste,Directed,1
eziste, iha,Directed,1
iha, i,Directed,1
i, governu,Directed,1
governu, konstitusionál,Directed,1
konstitusionál, to’o,Directed,1
to’o, agora,Directed,1
agora, maibé,Directed,1
maibé, ninia,Directed,1
ninia, progresu,Directed,1
progresu, iha,Directed,1
iha, programasaun,Directed,1
programasaun, la,Directed,1
la, mudansa,Directed,1
mudansa, to’o,Directed,1
to’o, agora,Directed,1
agora, tán,Directed,1
tán, ne’e,Directed,1
ne’e, rekomenda,Directed,1
rekomenda, ba,Directed,1
ba, sekoms,Directed,1
sekoms, no,Directed,1
no, asosiasaun,Directed,1
asosiasaun, rádiu,Directed,1
rádiu, komunidade,Directed,1
komunidade, atu,Directed,1
atu, hadi'a,Directed,1
hadi'a, jestaun,Directed,1
jestaun, rádiu,Directed,1
rádiu, refere,Directed,1
refere, hodi,Directed,1
hodi, divulga,Directed,1
divulga, informasaun,Directed,1
informasaun, ba,Directed,1
ba, públiku,Directed,1
públiku, ho,Directed,1
ho, kualidade,Directed,1
kualidade, iha,Directed,1
iha, fatin,Directed,1
fatin, hanesan,Directed,1
hanesan, eis,Directed,1
eis, jornalista,Directed,1
jornalista, rádiu,Directed,1
rádiu, komunidade,Directed,1
komunidade, manufahi,Directed,1
manufahi, lívia,Directed,1
lívia, maria,Directed,1
maria, de,Directed,1
de, jesus,Directed,1
jesus, rekomenda,Directed,1
rekomenda, ba,Directed,1
ba, sekoms,Directed,1
sekoms, atu,Directed,1
atu, hadi’a,Directed,1
hadi’a, jestaun,Directed,1
jestaun, rádiu,Directed,1
rádiu, komunidade,Directed,1
komunidade, tanba,Directed,1
tanba, durante,Directed,1
durante, ne’e,Directed,1
ne’e, hetan,Directed,1
hetan, hela,Directed,1
hela, apoiu,Directed,1
apoiu, fundu,Directed,1
fundu, transferénsia,Directed,1
transferénsia, públika,Directed,1
públika, kada,Directed,1
kada, tinan,Directed,1
tinan, hosi,Directed,1
hosi, sekoms,Directed,1
sekoms, enkuantu,Directed,1
enkuantu, responde,Directed,1
responde, ba,Directed,1
ba, kestaun,Directed,1
kestaun, ne’e,Directed,1
ne’e, diretór,Directed,1
diretór, diresaun,Directed,1
diresaun, nasionál,Directed,1
nasionál, promosaun,Directed,1
promosaun, dezenvolvimentu,Directed,1
dezenvolvimentu, media,Directed,1
media, lokál,Directed,1
lokál, dnpdml,Directed,1
dnpdml, josé,Directed,1
josé, da,Directed,1
da, costa,Directed,1
costa, realsa,Directed,1
realsa, katak,Directed,1
katak, atu,Directed,1
atu, halo,Directed,1
halo, reestruturasaun,Directed,1
reestruturasaun, rádiu,Directed,1
rádiu, refere,Directed,1
refere, hosi,Directed,1
hosi, parte,Directed,1
parte, sekoms,Directed,1
sekoms, konsidera,Directed,1
konsidera, importante,Directed,1
importante, tebes,Directed,1
tebes, tanba,Directed,1
tanba, rádiu,Directed,1
rádiu, komunidade,Directed,1
komunidade, hetan,Directed,1
hetan, fundu,Directed,1
fundu, kada,Directed,1
kada, tinan,Directed,1
tinan, hosi,Directed,1
hosi, sekoms,Directed,1
sekoms, liuhosi,Directed,1
liuhosi, orsamentu,Directed,1
orsamentu, jerál,Directed,1
jerál, estadu,Directed,1
estadu, presiza,Directed,1
presiza, duni,Directed,1
duni, atu,Directed,1
atu, kria,Directed,1
kria, jestaun,Directed,1
jestaun, ne’ebé,Directed,1
ne’ebé, di’ak,Directed,1
di’ak, hodi,Directed,1
hodi, utiliza,Directed,1
utiliza, fundu,Directed,1
fundu, transferénsia,Directed,1
transferénsia, públika,Directed,1
públika, ne’e,Directed,1
ne’e, ho,Directed,1
ho, responsabilidade,Directed,1
responsabilidade, aléin,Directed,1
aléin, hosi,Directed,1
hosi, ne’e,Directed,1
ne’e, josé,Directed,1
josé, hatete,Directed,1
hatete, katak,Directed,1
katak, atu,Directed,1
atu, halo,Directed,1
halo, reestruturasaun,Directed,1
reestruturasaun, depende,Directed,1
depende, ba,Directed,1
ba, autoridade,Directed,1
autoridade, no,Directed,1
no, komunidade,Directed,1
komunidade, sira,Directed,1
sira, iha,Directed,1
iha, manufahi,Directed,1
manufahi, mak,Directed,1
mak, halo,Directed,1
halo, planu,Directed,1
planu, atu,Directed,1
atu, halo,Directed,1
halo, reestrutura,Directed,1
reestrutura, no,Directed,1
no, sekoms,Directed,1
sekoms, prontu,Directed,1
prontu, fó,Directed,1
fó, apoiu,Directed,1
apoiu, tanba,Directed,1
tanba, rádiu,Directed,1
rádiu, komunidade,Directed,1
komunidade, na’in,Directed,1
na’in, loloos,Directed,1
loloos, mak,Directed,1
mak, komunidade,Directed,1
komunidade, manufahi,Directed,1
manufahi, bobonaru,Directed,1
bobonaru, dezembru,Directed,1
dezembru, falintil-forsa,Directed,1
falintil-forsa, defeza,Directed,1
defeza, timor-leste,Directed,1
timor-leste, f-fdtl,Directed,1
f-fdtl, liuhosi,Directed,1
liuhosi, kompañia,Directed,1
kompañia, enjeñaria,Directed,1
enjeñaria, f-fdtl,Directed,1
f-fdtl, iha,Directed,1
iha, domingu,Directed,1
domingu, ne’e,Directed,1
ne’e, konstrui,Directed,1
konstrui, tanke,Directed,1
tanke, bee-moos,Directed,1
bee-moos, ba,Directed,1
ba, komunidade,Directed,1
komunidade, iha,Directed,1
iha, aldeia,Directed,1
aldeia, harame,Directed,1
harame, suku,Directed,1
suku, aidaba-leten,Directed,1
aidaba-leten, postu-administrativu,Directed,1
postu-administrativu, atabae,Directed,1
atabae, munisípiu,Directed,1
munisípiu, bobonaru,Directed,1
bobonaru, kapitaun,Directed,1
kapitaun, enjeñaria,Directed,1
enjeñaria, gregorio,Directed,1
gregorio, soares,Directed,1
soares, hatete,Directed,1
hatete, katak,Directed,1
katak, iha,Directed,1
iha, ámbitu,Directed,1
ámbitu, ezersísiu,Directed,1
ezersísiu, cobra,Directed,1
cobra, ne'e,Directed,1
ne'e, ekipa,Directed,1
ekipa, forsa,Directed,1
forsa, enjeñaria,Directed,1
enjeñaria, hola,Directed,1
hola, parte,Directed,1
parte, mós,Directed,1
mós, iha,Directed,1
iha, ezersísiu,Directed,1
ezersísiu, liuliu,Directed,1
liuliu, iha,Directed,1
iha, operasaun,Directed,1
operasaun, moldajen,Directed,1
moldajen, desizivu,Directed,1
desizivu, no,Directed,1
no, sustentasaun,Directed,1
sustentasaun, sira-nia,Directed,1
sira-nia, tarefa,Directed,1
tarefa, mak,Directed,1
mak, halo,Directed,1
halo, konstrusaun,Directed,1
konstrusaun, tanke,Directed,1
tanke, bee-moos,Directed,1
bee-moos, ba,Directed,1
ba, komunidade,Directed,1
komunidade, sira,Directed,1
sira, iha,Directed,1
iha, área,Directed,1
área, harame,Directed,1
harame, iha,Directed,1
iha, fatin,Directed,1
fatin, hanesan,Directed,1
hanesan, xefe,Directed,1
xefe, aldeia,Directed,1
aldeia, harame,Directed,1
harame, lino,Directed,1
lino, tavares,Directed,1
tavares, sente,Directed,1
sente, kontente,Directed,1
kontente, ho,Directed,1
ho, f-fdtl,Directed,1
f-fdtl, nia,Directed,1
nia, prezensa,Directed,1
prezensa, iha,Directed,1
iha, área,Directed,1
área, refere,Directed,1
refere, hodi,Directed,1
hodi, ajuda,Directed,1
ajuda, halo,Directed,1
halo, tanke,Directed,1
tanke, bee-moos,Directed,1
bee-moos, atu,Directed,1
atu, fasilita,Directed,1
fasilita, komunidade,Directed,1
komunidade, sira,Directed,1
sira, hodi,Directed,1
hodi, bele,Directed,1
bele, asesu,Directed,1
asesu, ba,Directed,1
ba, bee-moos,Directed,1
bee-moos, enkuantu,Directed,1
enkuantu, tanke,Directed,1
tanke, refere,Directed,1
refere, kompleta,Directed,1
kompleta, ho,Directed,1
ho, pakote,Directed,1
pakote, hanesan,Directed,1
hanesan, torneira,Directed,1
torneira, no,Directed,1
no, kanalizasaun,Directed,1
kanalizasaun, tanba,Directed,1
tanba, molok,Directed,1
molok, ne’e,Directed,1
ne’e, ekipa,Directed,1
ekipa, f-fdtl,Directed,1
f-fdtl, kordena,Directed,1
kordena, ona,Directed,1
ona, ho,Directed,1
ho, komunidade,Directed,1
komunidade, sira,Directed,1
sira, baukau,Directed,1
baukau, dezembru,Directed,1
dezembru, ensinu,Directed,1
ensinu, báziku,Directed,1
báziku, filiál,Directed,1
filiál, ebf,Directed,1
ebf, bahasahe,Directed,1
bahasahe, ho,Directed,1
ho, estudante,Directed,1
estudante, ativu,Directed,1
ativu, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, ne’ebé,Directed,1
ne’ebé, lokaliza,Directed,1
lokaliza, iha,Directed,1
iha, suku,Directed,1
suku, osoala,Directed,1
osoala, postu-administrativu,Directed,1
postu-administrativu, vemasse,Directed,1
vemasse, ninia,Directed,1
ninia, kondisaun,Directed,1
kondisaun, grave,Directed,1
grave, koordenadór,Directed,1
koordenadór, ebf,Directed,1
ebf, bahasahe,Directed,1
bahasahe, anacleto,Directed,1
anacleto, da,Directed,1
da, silva,Directed,1
silva, informa,Directed,1
informa, ba,Directed,1
ba, jornalista,Directed,1
jornalista, timor,Directed,1
timor, news,Directed,1
news, ohin,Directed,1
ohin, iha,Directed,1
iha, nia,Directed,1
nia, knaar-fatin,Directed,1
knaar-fatin, osoala,Directed,1
osoala, katak,Directed,1
katak, eskola,Directed,1
eskola, refere,Directed,1
refere, ninia,Directed,1
ninia, odamatan,Directed,1
odamatan, no,Directed,1
no, janela,Directed,1
janela, aat,Directed,1
aat, hotu,Directed,1
hotu, estudante,Directed,1
estudante, sira,Directed,1
sira, uza,Directed,1
uza, de’it,Directed,1
de’it, kadeira,Directed,1
kadeira, no,Directed,1
no, meza,Directed,1
meza, sira,Directed,1
sira, antigu,Directed,1
antigu, hosi,Directed,1
hosi, tempu,Directed,1
tempu, untaet,Directed,1
untaet, nian,Directed,1
nian, maibé,Directed,1
maibé, barak,Directed,1
barak, mak,Directed,1
mak, aat,Directed,1
aat, ona,Directed,1
ona, sala,Directed,1
sala, aula,Directed,1
aula, mós,Directed,1
mós, tolu,Directed,1
tolu, de’it,Directed,1
de’it, no,Directed,1
no, rekursu,Directed,1
rekursu, livru,Directed,1
livru, manuál,Directed,1
manuál, ba,Directed,1
ba, manorin,Directed,1
manorin, no,Directed,1
no, alunu,Directed,1
alunu, sira,Directed,1
sira, laiha,Directed,1
laiha, kondisaun,Directed,1
kondisaun, eskola,Directed,1
eskola, ne’e,Directed,1
ne’e, nian,Directed,1
nian, grave,Directed,1
grave, liuhosi,Directed,1
liuhosi, entrevista,Directed,1
entrevista, ida,Directed,1
ida, ne’e,Directed,1
ne’e, ha’u,Directed,1
ha’u, husu,Directed,1
husu, ba,Directed,1
ba, governu,Directed,1
governu, liuliu,Directed,1
liuliu, diresaun,Directed,1
diresaun, ami,Directed,1
ami, nian,Directed,1
nian, karik,Directed,1
karik, bele,Directed,1
bele, atu,Directed,1
atu, dada,Directed,1
dada, estudante,Directed,1
estudante, sira,Directed,1
sira, ba,Directed,1
ba, prosesu,Directed,1
prosesu, aprendizajen,Directed,1
aprendizajen, di’ak,Directed,1
di’ak, liu,Directed,1
liu, entaun,Directed,1
entaun, ita,Directed,1
ita, tenke,Directed,1
tenke, haree,Directed,1
haree, ba,Directed,1
ba, edifísiu,Directed,1
edifísiu, eskola,Directed,1
eskola, nian,Directed,1
nian, tenke,Directed,1
tenke, di’ak,Directed,1
di’ak, no,Directed,1
no, mós,Directed,1
mós, rekursu,Directed,1
rekursu, ba,Directed,1
ba, manorin,Directed,1
manorin, sira,Directed,1
sira, mós,Directed,1
mós, tenke,Directed,1
tenke, iha,Directed,1
iha, kompletu,Directed,1
kompletu, manual,Directed,1
manual, ba,Directed,1
