katak, ida
ida, ne’e
ne’e, ezije
ezije, autór
autór, sira
sira, diplomata
diplomata, fó
fó, énfaze
énfaze, ba
ba, embaixadór
embaixadór, sira
sira, atu
atu, kumpri
kumpri, sira-nia
sira-nia, misaun
misaun, prezidente
prezidente, repúblika
repúblika, hateten
hateten, iha
iha, ninia
ninia, diskursu
diskursu, ohin
ohin, iha
iha, palásiu
palásiu, prezidensiál
prezidensiál, dili
dili, pr
pr, fiar
fiar, katak
katak, ho
ho, orientasaun
orientasaun, hosi
hosi, ministériu
ministériu, negósiu
negósiu, estranjeiru
estranjeiru, embaixadór
embaixadór, sira
sira, sei
sei, esplora
esplora, oportunidade
oportunidade, iha
iha, nasaun
nasaun, ida-idak
ida-idak, hodi
hodi, fó
fó, benefísiu
benefísiu, ba
ba, timor-leste
timor-leste, dili
dili, outubru
outubru, diretór
diretór, nasionál
nasionál, bombeiru
bombeiru, timor-leste
timor-leste, claudio
claudio, da
da, silva
silva, husu
husu, ba
ba, komunidade
komunidade, sira
sira, atu
atu, labele
labele, fó
fó, tán
tán, osan
osan, ba
ba, membru
membru, bombeiru
bombeiru, sira
sira, ne’ebé
ne’ebé, ba
ba, hala’o
hala’o, sira-nia
sira-nia, devér
devér, hodi
hodi, serví
serví, komunidade
komunidade, ami-nia
ami-nia, servisu
servisu, la
la, husu
husu, atu
atu, komunidade
komunidade, selu
selu, ami
ami, tanba
tanba, estadu
estadu, selu
selu, tiha
tiha, ona
ona, ami
ami, ami
ami, prontu
prontu, ba
ba, atu
atu, serví
serví, de’it
de’it, ami
ami, kumpri
kumpri, ami-nia
ami-nia, misaun
misaun, ami
ami, la
la, hanesan
hanesan, instituisaun
instituisaun, balu
balu, ne’ebé
ne’ebé, atu
atu, ba
ba, halo
halo, buat
buat, ruma
ruma, komunidade
komunidade, tenke
tenke, selu
selu, ami
ami, hatene
hatene, katak
katak, ami-nia
ami-nia, an
an, ne’e
ne’e, estadu
estadu, selu
selu, ona
ona, fulan-fulan
fulan-fulan, balu
balu, dehan
dehan, katak
katak, ami
ami, ba
ba, tesi
tesi, ai
ai, karik
karik, komunidade
komunidade, tenke
tenke, selu
selu, ami
ami, ami
ami, ba
ba, fornese
fornese, bee
bee, karik
karik, komunidade
komunidade, tenke
tenke, selu
selu, ami
ami, ne’e
ne’e, labele
labele, dehan
dehan, diretór
diretór, nasionál
nasionál, bombeiru
bombeiru, timor-leste
timor-leste, claudio
claudio, da
da, silva
silva, ba
ba, jornalista
jornalista, timor
timor, news
news, ohin
ohin, iha
iha, nia
nia, knaar-fatin
knaar-fatin, kaikoli
kaikoli, dili
dili, tanba
tanba, ne’e
ne’e, nia
nia, dehan
dehan, katak
katak, wainhira
wainhira, iha
iha, membru
membru, bombeiru
bombeiru, ruma
ruma, mak
mak, husu
husu, atu
atu, komunidade
komunidade, selu
selu, sira
sira, entaun
entaun, tenke
tenke, informa
informa, ba
ba, parte
parte, diresaun
diresaun, bombeiru
bombeiru, nian
nian, hodi
hodi, foti
foti, medida
medida, ruma
ruma, sé
sé, iha
iha, membru
membru, ruma
ruma, mak
mak, halo
halo, asaun
asaun, sira
sira, hanesan
hanesan, ne’e
ne’e, halo
halo, favór
favór, kontaktu
kontaktu, mai
mai, iha
iha, diresaun
diresaun, para
para, ami
ami, bele
bele, foti
foti, medida
medida, ruma
ruma, claudio
claudio, dehan
dehan, likisá
likisá, novembru
novembru, ministra
ministra, saúde
saúde, odete
odete, maria
maria, freitas
freitas, belo
belo, akompaña
akompaña, hosi
hosi, diretora
diretora, nasionál
nasionál, administrasaun
administrasaun, lojístika
lojístika, no
no, patrimóniu
patrimóniu, emilia
emilia, de
de, jesus
jesus, iha
iha, kuarta
kuarta, ne’e
ne’e, entrega
entrega, kareta
kareta, ambulánsia
ambulánsia, multi-funsaun
multi-funsaun, ida
ida, ba
ba, sentru
sentru, saúde
saúde, bazartete
bazartete, munisípiu
munisípiu, likisá
likisá, primeiru
primeiru, ha'u
ha'u, hakarak
hakarak, atu
atu, dehan
dehan, kareta
kareta, ambulánsia
ambulánsia, ne'e
ne'e, importante
importante, teb-tebes
teb-tebes, ne'ebé
ne'ebé, wainhira
wainhira, sasán
sasán, sira
sira, ne'e
ne'e, iha
iha, tiha
tiha, ita
ita, tenke
tenke, utiliza
utiliza, ita
ita, tenke
tenke, uza
uza, dehan
dehan, ministra
ministra, saúde
saúde, ba
ba, komunidade
komunidade, sira
sira, iha
iha, sede
sede, suku
suku, leorema
leorema, ministra
ministra, ne’e
ne’e, afirma
afirma, tán
tán, katak
katak, ho
ho, númeru
númeru, populasaun
populasaun, ne’ebé
ne’ebé, barak
barak, iha
iha, fatin
fatin, refere
refere, iha
iha, direitu
direitu, atu
atu, hetan
hetan, tán
tán, postu
postu, saúde
saúde, ka
ka, transporte
transporte, ruma
ruma, bazeia
bazeia, ba
ba, totál
totál, númeru
númeru, populasaun
populasaun, ne’ebé
ne’ebé, oras
oras, ne’e
ne’e, hamutuk
hamutuk, rihun
rihun, ita-boot
ita-boot, sira
sira, ohin
ohin, iha
iha, transporte
transporte, ida
ida, ba
ba, ita
ita, liuhosi
liuhosi, sentru
sentru, saúde
saúde, bazartete
bazartete, ne'ebé
ne'ebé, mak
mak, sei
sei, haree
haree, ida
ida, ne'e
ne'e, i
i, iha
iha, mós
mós, suku
suku, haat
haat, ne'ebé
ne'ebé, mak
mak, ohin
ohin, temi
temi, iha
iha, ne'e
ne'e, ho
ho, nia
nia, númeru
númeru, populasaun
populasaun, wainhira
wainhira, ita
ita, soma
soma, hamutuk
hamutuk, rihun
rihun, ita-boot
ita-boot, sira
sira, iha
iha, direitu
direitu, atu
atu, hetan
hetan, postu
postu, saúde
saúde, ka
ka, ita-boot
ita-boot, sira
sira, iha
iha, direitu
direitu, atu
atu, hetan
hetan, transporte
transporte, ruma
ruma, nia
nia, afirma
afirma, manufahi
manufahi, outubru
outubru, xefe
xefe, aldeia
aldeia, uma-luli
uma-luli, alfredo
alfredo, prego
prego, informa
informa, katak
katak, komunidade
komunidade, sira
sira, ne’ebé
ne’ebé, buka
buka, moris
moris, liuhosi
liuhosi, fila-liman
fila-liman, no
no, mós
mós, funsionáriu
funsionáriu, sira
sira, iha
iha, aldeia
aldeia, uma-luli
uma-luli, suku
suku, babulu
babulu, postu-administrativu
postu-administrativu, same
same, tau
tau, hamutuk
hamutuk, osan
osan, hodi
hodi, halo
halo, rasik
rasik, ponte
ponte, ida
ida, ne’ebé
ne’ebé, kotu
kotu, iha
iha, aldeia
aldeia, refere
refere, ami
ami, halo
halo, kuaze
kuaze, atu
atu, hotu
hotu, ona
ona, maibé
maibé, tuir
tuir, kbiit
kbiit, ami
ami, komunidade
komunidade, ninian
ninian, ami
ami, mak
mak, sosa
sosa, rai-henek
rai-henek, simente
simente, no
no, lalin
lalin, fatuk
fatuk, ami
ami, hodi
hodi, halo
halo, maibé
maibé, sei
sei, kontinua
kontinua, to’o
to’o, hotu
hotu, kona-ba
kona-ba, orsamentu
orsamentu, ne’e
ne’e, ami
ami, halo
halo, kontribuisaun
kontribuisaun, hosi
hosi, funsionáriu
funsionáriu, sira
sira, mak
mak, halo
halo, kontribuisaun
kontribuisaun, ami
ami, husu
husu, kontribuisaun
kontribuisaun, hosi
hosi, funsionáriu
funsionáriu, no
no, hosi
hosi, ema
ema, sira
sira, buka
buka, moris
moris, ne’e
ne’e, ami
ami, sei
sei, kontinua
kontinua, halo
halo, to’o
to’o, hotu
hotu, atu
atu, kleur
kleur, ka
ka, lalais
lalais, no
no, ba
ba, komunidade
komunidade, sira
sira, ami
ami, husu
husu, ajuda
ajuda, servisu
servisu, xefe
xefe, aldeia
aldeia, alfredo
alfredo, informa
informa, ba
ba, jornalista
jornalista, timor
timor, news
news, ohin
ohin, via
via, telefone
telefone, nia
nia, akresenta
akresenta, katak
katak, komunidade
komunidade, sira
sira, ho
ho, inisiativa
inisiativa, hodi
hodi, halo
halo, rasik
rasik, ponte
ponte, ne’e
ne’e, tanba
tanba, sira
sira, hakarak
hakarak, asesu
asesu, ba
ba, dalan
dalan, ho
ho, transporte
transporte, ne’ebé
ne’ebé, bele
bele, ba-mai
ba-mai, ho
ho, di’ak
di’ak, maibé
maibé, ponte
ponte, ne’e
ne’e, monu
monu, tiha
tiha, entaun
entaun, impede
impede, sira-nia
sira-nia, viajen
viajen, hodi
hodi, hala’o
hala’o, atividade
atividade, loro-loron
loro-loron, liuhosi
liuhosi, ita-boot
ita-boot, sira
sira, timornews
timornews, entaun
entaun, ami
ami, husu
husu, hato’o
hato’o, hela
hela, ba
ba, governu
governu, katak
katak, ajuda
ajuda, tau-matan
tau-matan, mai
mai, ami
ami, tanba
tanba, parte
parte, governu
governu, nian
nian, balu
balu, mai
mai, iha
iha, ne’e
ne’e, ami
ami, fó
fó, hatene
hatene, ona
ona, maibé
maibé, sira
sira, la
la, fó
fó, atensaun
atensaun, ida
ida, ho
ho, ita-boot
ita-boot, sira-nia
sira-nia, mídia
mídia, ne’e
ne’e, ami
ami, hakarak
hakarak, husu
husu, ajuda
ajuda, mak
mak, ne’e
ne’e, governu
governu, haruka
haruka, tán
tán, besi
besi, mai
mai, no
no, simente
simente, uitoan
uitoan, para
para, ami
ami, bele
bele, hodi
hodi, sor
sor, tiha
tiha, ida
ida, ne’e
ne’e, halo
halo, di’ak
di’ak, to’o
to’o, hotu
hotu, lalais
lalais, xefe
xefe, aldeia
aldeia, ne'e
ne'e, husu
husu, iha
iha, ponte
ponte, rua
rua, ne’ebé
ne’ebé, presiza
presiza, hadi’a
hadi’a, iha
iha, aldeia
aldeia, refere
refere, maibé
maibé, ponte
ponte, ida
ida, seluk
seluk, fali
fali, ne’e
ne’e, alfredo
alfredo, husu
husu, governu
governu, tenke
tenke, fó
fó, apoiu
apoiu, tanba
tanba, sei
sei, gasta
gasta, orsamentu
orsamentu, boot
boot, ida
ida, sorin
sorin, ne’e
ne’e, mai
mai, mak
mak, ne’e
ne’e, presiza
presiza, orsamentu
orsamentu, duni
duni, tanba
tanba, ne’e
ne’e, sé
sé, karik
karik, liuhosi
liuhosi, ita-boot
ita-boot, sira
sira, entaun
entaun, ita-boot
ita-boot, sira
sira, bele
bele, hatutan
hatutan, hela
hela, ba
ba, governu
governu, nia
nia, dehan
dehan, dili
dili, outubru
outubru, diretór
diretór, nasionál
nasionál, dn
dn, bombeiru
bombeiru, timor-leste
timor-leste, claudio
claudio, da
da, silva
silva, husu
husu, ba
ba, komunidade
komunidade, sira
sira, katak
katak, tenke
tenke, hato’o
hato’o, informasaun
informasaun, kona-ba
kona-ba, fatin
fatin, akontesimentu
akontesimentu, inséndiu
inséndiu, ruma
ruma, ba
ba, parte
parte, bombeiru
bombeiru, nian
nian, ho
ho, loloos
loloos, no
no, klaru
klaru, atu
atu, nune’e
nune’e, ekipa
ekipa, bombeiru
bombeiru, bele
bele, to’o
to’o, lalais
lalais, iha
iha, fatin
fatin, akontesimentu
akontesimentu, hodi
hodi, halo
halo, asaun
asaun, preventiva
preventiva, sira
sira, dalaruma
dalaruma, ita-nia
ita-nia, komunidade
komunidade, sira
sira, hato’o
hato’o, informasaun
informasaun, mai
mai, hateten
hateten, de’it
de’it, dehan
dehan, katak
katak, ooooh
ooooh, ahi
ahi, hán
hán, iha
iha, bekora’
bekora’, bekora
bekora, maibé
maibé, iha
iha, uitoan
uitoan, ne’ebé
ne’ebé, loos
loos, ladún
ladún, klaru
klaru, tanba
tanba, ne’e
ne’e, kuandu
kuandu, fó
fó, informasaun
informasaun, ruma
ruma, tenke
tenke, klaru
klaru, katak
katak, iha
iha, bekora
bekora, iha
iha, dalan
dalan, ida
ida, ne’e
ne’e, ka
ka, bairu
bairu, ida
ida, hanesan
hanesan, ne’e
ne’e, para
para, ita
ita, ba
ba, sé
sé, hateten
hateten, de’it
de’it, dehan
dehan, iha
iha, bekora
bekora, ka
ka, iha
iha, komoro
komoro, ne’ebé
ne’ebé, difísil
difísil, ita
ita, atu
atu, ba
ba, lalais
lalais, to’o
to’o, iha
iha, fatin
fatin, ne’e
ne’e, ne’e
ne’e, ita
ita, ba
ba, ita
ita, sei
sei, buka
buka, dn
dn, bombeiru
bombeiru, informa
informa, ba
ba, komunidade
komunidade, liuhosi
liuhosi, mídia
mídia, timor
timor, news
news, ohin
ohin, iha
iha, nia
nia, knaar-fatin
knaar-fatin, kaikoli
kaikoli, dili
dili, nia
nia, akresenta
akresenta, katak
katak, sé
sé, la
la, konsege
konsege, informa
informa, fatin
fatin, akontesimentu
akontesimentu, ruma
ruma, ho
ho, klaru
klaru, ba
ba, parte
parte, bombeiru
bombeiru, entaun
entaun, hakat
hakat, de’it
de’it, ba
ba, postu
postu, polísia
polísia, ne’ebé
ne’ebé, besik
besik, atu
atu, polísia
polísia, informa
informa, hela
hela, ba
ba, parte
parte, bombeiru
bombeiru, dili
dili, outubru
outubru, postu
postu, saúde
saúde, maloa
maloa, ne’ebé
ne’ebé, lokaliza
lokaliza, iha
iha, munisípiu
munisípiu, dili
dili, hasoru
hasoru, difikuldade
difikuldade, iha
iha, atendimentu
atendimentu, tanba
tanba, fatin
fatin, kloot
kloot, nune’e
nune’e, la
la, sufisiente
sufisiente, atu
atu, fahe
fahe, ba
ba, divizaun
divizaun, barak
barak, difikuldade
difikuldade, iha
iha, klínika
klínika, ida
ida, ne’e
ne’e, mak
mak, fatin
fatin, ita
ita, hatene
hatene, katak
katak, atendimentu
atendimentu, saúde
saúde, ne’e
ne’e, iha
iha, parte
parte, barak
barak, hanesan
hanesan, isin-rua
isin-rua, vasinasaun
vasinasaun, nutrisaun
nutrisaun, farmásia
farmásia, laboratóriu
laboratóriu, emerjénsia
emerjénsia, iha
iha, ninia
ninia, divizaun
divizaun, ne’e
ne’e, barak
barak, maibé
maibé, tanba
tanba, ita-nia
ita-nia, fatin
fatin, kloot
kloot, nune’e
nune’e, ami
ami, halo
halo, divizaun
divizaun, labele
labele, rekursu
rekursu, umanu
umanu, mós
mós, ami
ami, fahe
fahe, la
la, to’o
to’o, maibé
maibé, atendimentu
atendimentu, ba
ba, populasaun
populasaun, la’o
la’o, nafatin
nafatin, enfermeiru
enfermeiru, seniór
seniór, iha
iha, postu
postu, saúde
saúde, refere
refere, bernardo
bernardo, amaral
amaral, do
do, rosário
rosário, informa
informa, ba
ba, timor
timor, news
news, ohin
ohin, iha
iha, nia
nia, knaar-fatin
knaar-fatin, bernardo
bernardo, dehan
dehan, katak
katak, sira-nia
sira-nia, parte
parte, hato’o
hato’o, ona
ona, problema
problema, ne’e
ne’e, ba
ba, governu
governu, maibé
maibé, buat
buat, hotu-hotu
hotu-hotu, governu
governu, sei
sei, tetu
tetu, didi’ak
didi’ak, atu
atu, halo
halo, tanba
tanba, ne’e
ne’e, oras
oras, ne’e
ne’e, daudauk
daudauk, kontinua
kontinua, ho
ho, kondisaun
kondisaun, fatin
fatin, kloot
kloot, maibé
maibé, governu
governu, tenke
tenke, hadi’a
hadi’a, nia
nia, realsa
realsa, bernardo
bernardo, mós
mós, hato’o
hato’o, mensajen
mensajen, ba
ba, populasaun
populasaun, katak
katak, tenke
tenke, mantéin
mantéin, ambiente
ambiente, moos
moos, no
no, kuidadu
kuidadu, ida-idak
ida-idak, nia
nia, saúde
saúde, rasik
rasik, atu
atu, bele
bele, moris
moris, ho
ho, saudável
saudável, no
no, ijiéniku
ijiéniku, nafatin
nafatin, dili
dili, outubru
outubru, eiz
eiz, komandante
komandante, en
en, xefe
xefe, falintil
falintil, kay
kay, rala
rala, xanana
xanana, gusm
gusm, o
o, hakerek
hakerek, karta
karta, kondolénsia
kondolénsia, ba
ba, max
max, stahl
stahl, nia
nia, espoza
espoza, ingrid
ingrid, bucens
bucens, no
no, família
família, sira
sira, hodi
hodi, hateten
hateten, katak
katak, max
max, stahl
stahl, nu’udar
nu’udar, inspirasaun
inspirasaun, ida
ida, ba
ba, xanana
xanana, durante
durante, momentu
momentu, difísil
difísil, balu
balu, iha
iha, timor-leste
timor-leste, nia
nia, luta
luta, ba
ba, independénsia
independénsia, ha’u
ha’u, mós
mós, sei
sei, sente
sente, falta
falta, tebes
tebes, ho
ho, max
max, nia
nia, prezensa
prezensa, ne’ebé
ne’ebé, ha’u
ha’u, admira
admira, tebes
tebes, no
no, ne’ebé
ne’ebé, sai
sai, hanesan
hanesan, inspirasaun
inspirasaun, ida
ida, mai
mai, ha’u
ha’u, durante
durante, tempu
tempu, difísil
difísil, tebes
tebes, balu
balu, iha
iha, ami-nia
ami-nia, luta
luta, xanana
xanana, dehan
dehan, iha
iha, karta
karta, ne’ebé
ne’ebé, timor
timor, news
news, asesu
asesu, ohin
ohin, iha
iha, parte
parte, dahuluk
dahuluk, hosi
hosi, karta
karta, ne’e
ne’e, xanana
xanana, hateten
hateten, katak
katak, max
max, stahl
stahl, nu’udar
nu’udar, jornalista
jornalista, korajozu
korajozu, ida
ida, ne’ebé
ne’ebé, expóz
expóz, injustisa
injustisa, no
no, konta
konta, istória
istória, sira
sira, ne’ebé
ne’ebé, mundu
mundu, presiza
presiza, rona
rona, xanana
xanana, konsidera
konsidera, katak
katak, max
max, ninia
ninia, kontribuisaun
kontribuisaun, sira
sira, liuliu
liuliu, ariska
ariska, nia-an
nia-an, hodi
hodi, halo
halo, filmajen
filmajen, ba
ba, opresaun
opresaun, no
no, brutalidade
brutalidade, iha
iha, masakre
masakre, santa-krúz
santa-krúz, no
no, filmajen
filmajen, seluk
seluk, tán
tán, muda
muda, timor-leste
timor-leste, nia
nia, destinu
destinu, ha’u
ha’u, hatene
hatene, ida
ida, ne’e
ne’e, nu’udar
nu’udar, momentu
momentu, difísil
difísil, tebes
tebes, ba
ba, ita-boot
ita-boot, no
no, família
família, no
no, ha’u
ha’u, hato’o
hato’o, ha’u-nia
ha’u-nia, kondolénsia
kondolénsia, kle’an
kle’an, xanana
xanana, hakerek
hakerek, iha
iha, parte
parte, ikus
ikus, hosi
hosi, karta
karta, ne’e
ne’e, christopher
christopher, wenner
wenner, koñesidu
koñesidu, ho
ho, naran
naran, max
max, stahl
stahl, moris
moris, iha
iha, dezembru
dezembru, no
no, hakotu-iis
hakotu-iis, ohin
ohin, tuku
tuku, iha
iha, brisbane
brisbane, austrália
austrália, tanba
tanba, moras
moras, komplikadu
komplikadu, dili
dili, outubru
outubru, xefe
xefe, suku
suku, vatuvou
vatuvou, postu-administrativu
postu-administrativu, maubara
maubara, munisípiu
munisípiu, likisá
likisá, gabriela
gabriela, periera
periera, da
da, costa
costa, jerónimo
jerónimo, hato’o
hato’o, mensajen
mensajen, hodi
hodi, enkoraja
enkoraja, feto
feto, sira
sira, iha
iha, timor-leste
timor-leste, katak
katak, feto
feto, la’os
la’os, atu
atu, servisu
servisu, de’it
de’it, iha
iha, dapur
dapur, maibé
maibé, bele
bele, sai
sai, mós
mós, líder
líder, ida
ida, no
no, foti
foti, desizaun
desizaun, ha’u-nia
ha’u-nia, mensajen
mensajen, ba
ba, feto
feto, maluk
maluk, sira
sira, katak
katak, labele
labele, ta’uk
ta’uk, no
no, labele
labele, grogi
grogi, ita
ita, bele
bele, mós
mós, prepara
prepara, ita-nia
ita-nia, an
an, atu
atu, sai
sai, lideransa
lideransa, la’os
la’os, mane
mane, de’it
de’it, mak
mak, bele
bele, foti
foti, desizaun
desizaun, ita
ita, feto
feto, mós
mós, bele
bele, foti
foti, desizaun
desizaun, labele
labele, hanoin
hanoin, de’it
de’it, katak
katak, feto
feto, ne’e
ne’e, nia
nia, servisu
servisu, mak
mak, iha
iha, dapur
dapur, de’it
de’it, maibé
maibé, feto
feto, mós
mós, bele
bele, sai
sai, lideransa
lideransa, gabriela
gabriela, hato’o
hato’o, mensajen
mensajen, ida
ida, ne’e
ne’e, tuir
tuir, sekretaria
sekretaria, estadu
estadu, ba
ba, igualdade
igualdade, no
no, inkluzaun
inkluzaun, seii
seii, divulga
divulga, ohin
ohin, gabriela
gabriela, iha
iha, oan
oan, na’in
na’in, ne’ebé
ne’ebé, kompostu
kompostu, hosi
hosi, feto
feto, na’in
na’in, no
no, mane
mane, na’in
na’in, no
no, nia
nia, mós
mós, asume
asume, knaar
knaar, nu’udar
nu’udar, xefe
xefe, suku
suku, vatuvou
vatuvou, ne’ebé
ne’ebé, eleitu
eleitu, ona
ona, ba
ba, períodu
períodu, iha
iha, tinan
tinan, nia
nia, asume
asume, knaar
knaar, hanesan
hanesan, koordenadora
koordenadora, rejistu
rejistu, asuntu
asuntu, veteranu
veteranu, durante
durante, fulan
fulan, ualu
ualu, nível
nível, edukasaun
edukasaun, ikus
ikus, ne’ebé
ne’ebé, gabriela
gabriela, hasai
hasai, mak
mak, iha
iha, eskola
eskola, sekundária
sekundária, jerál
jerál, públika
públika, likisa
likisa, ne’ebé
ne’ebé, remata
remata, iha
iha, tinan
tinan, ho
ho, perfíl
perfíl, ida
ida, ne’e
ne’e, seii
seii, espera
espera, katak
katak, públiku
públiku, bele
bele, hatene
hatene, feto
feto, no
no, mane
mane, hamutuk
hamutuk, mak
mak, bele
bele, lori
lori, prosesu
prosesu, dezenvolvimentu
dezenvolvimentu, iha
iha, família
família, aldeia
aldeia, suku
suku, no
no, to’o
to’o, ba
ba, nível
nível, nasionál
nasionál, dili
dili, outubru
outubru, papa
papa, francisco
francisco, konfirma
konfirma, katak
katak, nia
nia, espera
espera, bele
bele, vizita
vizita, papua
papua, nova
nova, guiné
guiné, no
no, timor-leste
timor-leste, iha
iha, tinan
tinan, oin
oin, haktuir
haktuir, uca
uca, news
news, ohin
ohin, ha’u
ha’u, nafatin
nafatin, tenke
tenke, selu
selu, debe
debe, viajen
viajen, ba
ba, papua
papua, nova
nova, guiné
guiné, no
no, timor-leste
timor-leste, papa
papa, hateten
hateten, ba
ba, ajénsia
ajénsia, notisioza
notisioza, arjentina
arjentina, telam
telam, iha
iha, interview
interview, ida
ida, ne’ebé
ne’ebé, telam
telam, publika
publika, iha
iha, outubru
outubru, liubá
liubá, papa
papa, francisco
francisco, orjinalmente
orjinalmente, planeia
planeia, hela
hela, atu
atu, vizita
vizita, nasaun
nasaun, rua
rua, ne’e
ne’e, iha
iha, maibé
maibé, papa
papa, ninia
ninia, planu
planu, viajen
viajen, hotu-hotu
hotu-hotu, iha
iha, kansela
kansela, tanba
tanba, pandemia
pandemia, covid
covid, nu’udar
nu’udar, reprezentante
reprezentante, santa
santa, sé
sé, iha
iha, timor-leste
timor-leste, núnsiu
núnsiu, apostóliku
apostóliku, monseñor
monseñor, marco
marco, sprizzi
sprizzi, hateten
hateten, ona
ona, molok
molok, ne’e
ne’e, katak
katak, papa
papa, francisco
francisco, espera
espera, atu
atu, vizita
vizita, timor-leste
timor-leste, iha
iha, janeiru
janeiru, wainhira
wainhira, situasaun
situasaun, di’ak
di’ak, lalais
lalais, tanba
tanba, ne’e
ne’e, monseñor
monseñor, marco
marco, sprizzi
sprizzi, husu
husu, ona
ona, ba
ba, povu
povu, timor-leste
timor-leste, atu
atu, simu
simu, vasina
vasina, molok
molok, simu
simu, papa
papa, francisco
francisco, nia
nia, vizita
vizita, ermera
ermera, outubru
outubru, komunidade
komunidade, hosi
hosi, aldeia
aldeia, assi
assi, suku
suku, haupu
haupu, postu-administrativu
postu-administrativu, letefoho
letefoho, ermera
ermera, husu
husu, ba
ba, parte
parte, governu
governu, atu
atu, estandariza
estandariza, produtu
produtu, maek
maek, nia
nia, folin
folin, hodi
hodi, bele
bele, fó
fó, benefísiu
benefísiu, boot
boot, ba
ba, sira
sira, atu
atu, sustenta
sustenta, nesesidade
nesesidade, loro-loron
loro-loron, uluk
uluk, ami
ami, seidauk
seidauk, hatene
hatene, ema
ema, sosa
sosa, ami
ami, hakiak
hakiak, para
para, halo
halo, rai
rai, metan
metan, buras
buras, no
no, halakon
halakon, du’ut
du’ut, de’it
de’it, maibé
maibé, agora
agora, ami
ami, hatene
hatene, ona
ona, katak
katak, maek
maek, mós
mós, iha
iha, folin
folin, iha
iha, merkadu
merkadu, nasionál
nasionál, no
no, internasionál
internasionál, agora
agora, presu
presu, maek
maek, nian
nian, tún
tún, liu
liu, la
la, tuir
tuir, standard
standard, ne’ebé
ne’ebé, husu
husu, ba
ba, governu
governu, hasa’e
hasa’e, folin
folin, maek
maek, adelino
adelino, maia
maia, ba
ba, jornalista
jornalista, timor
timor, news
news, ohin
ohin, via
via, whatsapp
whatsapp, adelino
adelino, hateten
hateten, katak
katak, komunidade
komunidade, sira
sira, iha
iha, suku
suku, haupu
haupu, oras
oras, ne’e
ne’e, kontinua
kontinua, kuda
kuda, maek
maek, no
no, sira
sira, fa’an
fa’an, ba
ba, kompañia
kompañia, balu
balu, ne’ebé
ne’ebé, sosa
sosa, ho
ho, folin
folin, mak
mak, sentavu
sentavu, ka
ka, kada
kada, kilógrama
kilógrama, dili
dili, outubru
outubru, ekipa
ekipa, konjuntu
konjuntu, ba
ba, boa
boa, governasaun
governasaun, ne’ebé
ne’ebé, kompostu
kompostu, hosi
hosi, komisaun
komisaun, anti
anti, korupasaun
korupasaun, kak
kak, diresaun
diresaun, nasionál
nasionál, transporte
transporte, terestre
terestre, dntt
dntt, diresaun
diresaun, jerál
jerál, patrimóniu
patrimóniu, estadu
estadu, no
no, polísia
polísia, nasionál
nasionál, timor-leste
timor-leste, pntl
pntl, sei
sei, hala’o
hala’o, fiskalizasaun
fiskalizasaun, no
no, kontrolu
kontrolu, ba
ba, viatura
viatura, estadu
estadu, nian
nian, ne’ebé
ne’ebé, movimenta
movimenta, iha
iha, tempu
tempu, feriadu
feriadu, ba
ba, selebrasaun
selebrasaun, loron
loron, finadu
finadu, ne’ebé
ne’ebé, monu
monu, iha
iha, novembru
novembru, sesaun
sesaun, konvokatóriu
konvokatóriu, ida
ida, atu
atu, halo
halo, press
press, release
release, kona-ba
kona-ba, implementasaun
implementasaun, programa
programa, ida
ida, kona-ba
kona-ba, ekipa
ekipa, fiskalizasaun
fiskalizasaun, konjunta
konjunta, ba
ba, iha
iha, kontrolu
kontrolu, movimentu
movimentu, viatura
viatura, estadu
estadu, ne’ebé
ne’ebé, tuir
tuir, padraun
padraun, ppo
ppo, estabelese
estabelese, tiha
tiha, ona
ona, fó
fó, mandatu
mandatu, ba
ba, ekipa
ekipa, ida
ida, ne’e
ne’e, hodi
hodi, halo
halo, koordenasaun
koordenasaun, ba
ba, iha
iha, ámbitu
ámbitu, loron
loron, feriadu
feriadu, fin
fin, semana
semana, no
no, fora
fora, hosi
hosi, períodu
períodu, normál
normál, oras
oras, servisu
servisu, ninian
ninian, servisu
servisu, ne’ebé
ne’ebé, ekipa
ekipa, fiskalizadór
fiskalizadór, halo
halo, mai
mai, ho
ho, baze
baze, dekretu
dekretu, lei
lei, nú
nú, define
define, kona-ba
kona-ba, utilizasaun
utilizasaun, viatura
viatura, estadu
estadu, viatura
viatura, estadu
estadu, uza
uza, ba
ba, iha
iha, finalidade
finalidade, servisu
servisu, nian
nian, iha
iha, oras
oras, servisu
servisu, karik
karik, iha
iha, fin
fin, semana
semana, loron
loron, boot
boot, atu
atu, halo
halo, movimentu
movimentu, presiza
presiza, iha
iha, karta
karta, autorizasaun
autorizasaun, ida
ida, atu
atu, halo
halo, movimentu
movimentu, ho
ho, di’ak
di’ak, segundu
segundu, haree
haree, mós
mós, ba
ba, períodu
períodu, normál
normál, utilizasaun
utilizasaun, viatura
viatura, estadu
estadu, ninian
ninian, hosi
hosi, oras
oras, too
too, ba
ba, sira
sira, ne’ebé
ne’ebé, la
la, kumpri
kumpri, signifika
signifika, nia
nia, la
la, tuir
tuir, kumprimentu
kumprimentu, no
no, bele
bele, hetan
hetan, sansaun
sansaun, ruma
ruma, diretór
diretór, diresaun
diresaun, jerál
jerál, jestaun
jestaun, patrimóniu
patrimóniu, estadu
estadu, januário
